Orthogroup,Salar
OG0004064,XP_014059728.1
OG0004067,XP_014048489.1
OG0004067,XP_014059738.1
OG0004066,XP_014048495.1
OG0004066,XP_014059733.1
OG0004069,XP_014048481.1
OG0004069,XP_014059739.1
OG0004068,XP_014048488.1
OG0004068,XP_014059795.1
OG0001320,XP_014024393.1
OG0001320,XP_014055751.1
OG0007006,XP_014016979.1
OG0007006,XP_014026309.1
OG0007007,NP_001167156.1
OG0007007,XP_014016983.1
OG0007004,XP_014017065.1
OG0007004,XP_014026276.1
OG0007005,XP_014016975.1
OG0007005,XP_014026272.1
OG0007002,XP_014016966.1
OG0007002,XP_014026280.1
OG0007003,XP_014016970.1
OG0007003,XP_014026278.1
OG0007000,XP_014016960.1
OG0007000,XP_014026283.1
OG0007001,XP_014016962.1
OG0007001,XP_014026282.1
OG0005893,NP_001134704.1
OG0005893,XP_014000348.1
OG0005892,NP_001133444.1
OG0005892,XP_014000388.1
OG0005891,XP_013994553.1
OG0005891,XP_014000404.1
OG0005890,XP_014013814.1
OG0005890,XP_014034734.1
OG0005897,XP_014013776.1
OG0005897,XP_014034751.1
OG0005896,XP_014013778.1
OG0005896,XP_014034748.1
OG0007008,XP_014016985.1
OG0007008,XP_014026315.1
OG0007009,XP_014016999.1
OG0007009,XP_014026318.1
OG0019070,XP_014034977.1
OG0019071,XP_014034979.1
OG0019072,XP_014060980.1
OG0019073,XP_014035011.1
OG0019074,XP_014035009.1
OG0019075,XP_014035012.1
OG0019076,XP_014034436.1
OG0019077,XP_014000736.1
OG0019078,XP_014060961.1
OG0019079,XP_014035028.1
OG0005004,XP_013982393.1
OG0005004,XP_014031256.1
OG0021268,XP_014022066.1
OG0021269,XP_014022099.1
OG0005005,XP_013982455.1
OG0005005,XP_014031240.1
OG0021262,XP_014056280.1
OG0021263,XP_014055351.1
OG0021260,XP_014055813.1
OG0021261,XP_014053938.1
OG0021266,0
OG0005006,NP_001133956.1
OG0005006,XP_013982462.1
OG0021264,XP_014056253.1
OG0021265,XP_014055242.1
OG0005007,XP_013982496.1
OG0005007,XP_014031181.1
OG0005000,XP_013982394.1
OG0005000,XP_014031280.1
OG0005001,XP_013982425.1
OG0005001,XP_014031279.1
OG0005002,XP_013982430.1
OG0005002,XP_014031273.1
OG0000071,NP_001140024.1
OG0000071,XP_014012285.1
OG0000071,XP_014012287.1
OG0000071,XP_014012290.1
OG0000071,XP_014037672.1
OG0000071,XP_014038145.1
OG0000071,XP_014039453.1
OG0000071,XP_014040141.1
OG0000071,XP_014042397.1
OG0000071,XP_014043581.1
OG0000071,XP_014044967.1
OG0000071,XP_014045293.1
OG0000071,XP_014046172.1
OG0000071,XP_014046321.1
OG0000071,XP_014046377.1
OG0000071,XP_014046644.1
OG0000071,XP_014046720.1
OG0006359,XP_014009257.1
OG0006359,XP_014038841.1
OG0006359,XP_014064071.1
OG0006359,XP_014064106.1
OG0006358,XP_014062248.1
OG0006351,XP_014009011.1
OG0006351,XP_014063926.1
OG0006350,NP_001140113.1
OG0006353,XP_014008975.1
OG0006353,XP_014063975.1
OG0006352,XP_014008977.1
OG0006352,XP_014063968.1
OG0006355,NP_001133681.1
OG0006355,XP_014062260.1
OG0006354,XP_014037491.1
OG0006354,XP_014063983.1
OG0006357,NP_001117078.1
OG0006357,NP_001167033.1
OG0006356,XP_014040779.1
OG0006356,XP_014062855.1
OG0003802,XP_014049827.1
OG0003802,XP_014058032.1
OG0003803,XP_014040302.1
OG0003803,XP_014040303.1
OG0003803,XP_014041959.1
OG0003803,XP_014042515.1
OG0003803,XP_014049772.1
OG0003803,XP_014058437.1
OG0004852,XP_013981926.1
OG0004852,XP_014030614.1
OG0004853,XP_013981927.1
OG0004853,XP_014030623.1
OG0004854,XP_013981919.1
OG0004854,XP_014030612.1
OG0004855,XP_013981930.1
OG0004855,XP_014030636.1
OG0003804,XP_014049080.1
OG0003804,XP_014059000.1
OG0004857,NP_001134065.1
OG0004857,XP_013981933.1
OG0004858,XP_013986145.1
OG0004858,XP_013986156.1
OG0004859,XP_013986146.1
OG0004859,XP_014034556.1
OG0004859,XP_014034869.1
OG0003808,XP_014049250.1
OG0003809,XP_014049255.1
OG0003809,XP_014058942.1
OG0012804,XP_014057207.1
OG0012804,XP_014057246.1
OG0012805,NP_001134893.1
OG0012805,XP_014043750.1
OG0012805,XP_014057210.1
OG0012806,XP_014007300.1
OG0012806,XP_014039044.1
OG0012807,XP_014007149.1
OG0012800,XP_014006956.1
OG0012800,XP_014057184.1
OG0012800,XP_014057231.1
OG0012801,XP_014057169.1
OG0012802,XP_014010563.1
OG0012802,XP_014057145.1
OG0012803,NP_001134352.1
OG0012803,XP_014057228.1
OG0012808,XP_013998706.1
OG0012809,XP_013979535.1
OG0012809,XP_014057420.1
OG0012809,XP_014057432.1
OG0005079,XP_013982820.1
OG0005079,XP_014031758.1
OG0005079,XP_014031893.1
OG0005079,XP_014043632.1
OG0005078,XP_013982835.1
OG0005078,XP_013982891.1
OG0005078,XP_014031725.1
OG0008294,XP_014025131.1
OG0008294,XP_014071928.1
OG0008295,NP_001133760.1
OG0008295,XP_014007473.1
OG0008292,XP_014025136.1
OG0008292,XP_014071924.1
OG0008293,XP_014025132.1
OG0008293,XP_014071927.1
OG0008290,XP_014025141.1
OG0008290,XP_014071917.1
OG0008291,XP_014025134.1
OG0008291,XP_014071920.1
OG0005071,XP_014015433.1
OG0005071,XP_014068874.1
OG0005070,XP_014015438.1
OG0005070,XP_014068884.1
OG0005073,XP_014017404.1
OG0005073,XP_014069025.1
OG0005072,XP_014017395.1
OG0005072,XP_014069033.1
OG0005075,XP_014019091.1
OG0005075,XP_014038279.1
OG0005075,XP_014070954.1
OG0005074,XP_013982772.1
OG0005074,XP_014031645.1
OG0005077,XP_013982789.1
OG0005077,XP_013982830.1
OG0005077,XP_013982895.1
OG0005077,XP_014031742.1
OG0005077,XP_014047136.1
OG0005076,XP_014019085.1
OG0005076,XP_014070881.1
OG0002869,XP_014020609.1
OG0002869,XP_014029322.1
OG0002868,XP_014020606.1
OG0002868,XP_014029316.1
OG0002863,XP_014020647.1
OG0002863,XP_014029281.1
OG0002862,XP_014020652.1
OG0002862,XP_014029280.1
OG0002861,XP_014020655.1
OG0002861,XP_014029274.1
OG0002860,XP_014020670.1
OG0002860,XP_014029235.1
OG0002867,XP_014020610.1
OG0002867,XP_014029318.1
OG0002866,XP_014020614.1
OG0002866,XP_014029315.1
OG0002865,XP_014020627.1
OG0002865,XP_014029297.1
OG0002864,XP_014020636.1
OG0002864,XP_014029291.1
OG0008748,XP_014019816.1
OG0008748,XP_014030032.1
OG0008749,XP_014019461.1
OG0008749,XP_014030070.1
OG0008744,NP_001117120.1
OG0008744,XP_014019786.1
OG0008745,XP_014019873.1
OG0008745,XP_014029975.1
OG0008746,NP_001134609.1
OG0008747,XP_014019832.1
OG0008747,XP_014030028.1
OG0008740,XP_013980309.1
OG0008740,XP_014004056.1
OG0008741,NP_001140056.1
OG0008741,XP_014030018.1
OG0008742,NP_001135374.1
OG0008743,XP_014004487.1
OG0000591,XP_013982718.1
OG0000591,XP_013993989.1
OG0000591,XP_014026532.1
OG0000590,NP_001135350.1
OG0000590,XP_013983498.1
OG0000590,XP_014017239.1
OG0000590,XP_014026575.1
OG0000593,XP_013983714.1
OG0000593,XP_014016926.1
OG0000593,XP_014026265.1
OG0000592,XP_013993131.1
OG0000592,XP_014052457.1
OG0000595,XP_013992541.1
OG0000595,XP_014018907.1
OG0000595,XP_014053223.1
OG0000595,XP_014070654.1
OG0000594,NP_001135068.1
OG0000594,NP_001135077.1
OG0000594,XP_014016959.1
OG0000594,XP_014018534.1
OG0000597,NP_001266024.1
OG0000597,XP_014048072.1
OG0000596,NP_001133594.1
OG0000596,XP_014035078.1
OG0000596,XP_014058587.1
OG0000596,XP_014063087.1
OG0000599,XP_014032783.1
OG0000599,XP_014048965.1
OG0000599,XP_014059026.1
OG0000598,XP_014014228.1
OG0000598,XP_014014232.1
OG0000598,XP_014048306.1
OG0000598,XP_014059534.1
OG0016615,XP_014016291.1
OG0016614,XP_014027881.1
OG0016617,XP_014052881.1
OG0016616,XP_014027042.1
OG0016611,XP_013993284.1
OG0016610,XP_013993280.1
OG0016613,XP_014027870.1
OG0016612,NP_001133106.1
OG0016619,XP_014016050.1
OG0016618,XP_014052873.1
OG0025422,XP_014006064.1
OG0003020,XP_014013019.1
OG0003020,XP_014036011.1
OG0003021,XP_014013011.1
OG0003021,XP_014036016.1
OG0003022,NP_001167256.1
OG0003022,XP_014012983.1
OG0003023,XP_014012980.1
OG0003023,XP_014035976.1
OG0010518,XP_014046818.1
OG0010518,XP_014067152.1
OG0010519,NP_001167055.1
OG0010519,XP_014048326.1
OG0003026,XP_014015284.1
OG0003026,XP_014036596.1
OG0003027,XP_014015160.1
OG0003027,XP_014036550.1
OG0003028,XP_014015163.1
OG0003028,XP_014036681.1
OG0003029,XP_014015212.1
OG0003029,XP_014036700.1
OG0010516,XP_014038900.1
OG0010516,XP_014051982.1
OG0010517,XP_014051581.1
OG0010510,XP_014041530.1
OG0010511,XP_013999875.1
OG0010512,XP_013985649.1
OG0010512,XP_014041496.1
OG0010513,XP_014039727.1
OG0010513,XP_014040139.1
OG0010513,XP_014040830.1
OG0017054,XP_013983749.1
OG0017055,XP_014048849.1
OG0017055,XP_014059404.1
OG0017056,XP_013993414.1
OG0017057,NP_001134070.1
OG0017050,NP_001133989.1
OG0017051,XP_013993854.1
OG0017052,XP_013993575.1
OG0017053,XP_013993517.1
OG0017058,XP_013983764.1
OG0017059,XP_013983767.1
OG0019012,XP_014034731.1
OG0019013,XP_014013791.1
OG0011649,XP_014032046.1
OG0011649,XP_014040382.1
OG0011649,XP_014042229.1
OG0011648,XP_014032029.1
OG0011648,XP_014038670.1
OG0011648,XP_014042163.1
OG0011647,XP_014031818.1
OG0011647,XP_014041693.1
OG0011646,XP_014032042.1
OG0011646,XP_014039929.1
OG0011646,XP_014041143.1
OG0011645,XP_013982998.1
OG0011645,XP_013983151.1
OG0011645,XP_013983173.1
OG0011645,XP_014032003.1
OG0011644,NP_001133525.1
OG0011644,XP_014031763.1
OG0011644,XP_014032026.1
OG0011643,XP_014018718.1
OG0011642,XP_013982751.1
OG0011642,XP_013983270.1
OG0011642,XP_014031695.1
OG0011641,XP_013983263.1
OG0011641,XP_014030494.1
OG0011640,XP_013983265.1
OG0011640,XP_014039665.1
OG0014507,XP_013979646.1
OG0008205,XP_013995321.1
OG0008205,XP_014045490.1
OG0013737,XP_014030567.1
OG0013736,XP_013981847.1
OG0013736,XP_014030531.1
OG0013731,XP_013982024.1
OG0013731,XP_014030425.1
OG0014502,XP_013979611.1
OG0013733,XP_013982023.1
OG0013733,XP_014030448.1
OG0013732,XP_013986068.1
OG0013732,XP_014036261.1
OG0013739,XP_013981915.1
OG0013739,XP_014030625.1
OG0013738,XP_013986126.1
OG0013738,XP_014035298.1
OG0014509,XP_014004526.1
OG0014508,XP_013979668.1
OG0008206,NP_001117003.1
OG0008206,NP_001134215.1
OG0008201,XP_013995397.1
OG0008201,XP_014045191.1
OG0008200,NP_001133912.1
OG0008200,XP_013994962.1
OG0000838,XP_014015316.1
OG0000838,XP_014036524.1
OG0000838,XP_014036620.1
OG0000839,XP_013985033.1
OG0000839,XP_014067971.1
OG0008203,NP_001133977.1
OG0008203,XP_013995366.1
OG0000832,XP_014020787.1
OG0000832,XP_014029075.1
OG0000833,XP_014041514.1
OG0000833,XP_014043341.1
OG0000833,XP_014043358.1
OG0000833,XP_014043508.1
OG0000833,XP_014064335.1
OG0000830,XP_013991035.1
OG0000830,XP_013991615.1
OG0000830,XP_014068538.1
OG0008202,XP_013995390.1
OG0008202,XP_014045403.1
OG0000836,NP_001133428.1
OG0000836,XP_014034454.1
OG0000836,XP_014059570.1
OG0000837,XP_013996891.1
OG0000837,XP_014015097.1
OG0000837,XP_014036809.1
OG0000834,NP_001133088.1
OG0000834,XP_013998118.1
OG0000834,XP_014003314.1
OG0000834,XP_014045346.1
OG0000835,XP_014014035.1
OG0000835,XP_014024020.1
OG0000835,XP_014047794.1
OG0026388,0
OG0026389,0
OG0026384,0
OG0026385,0
OG0026386,0
OG0026387,XP_014032302.1
OG0026380,0
OG0026381,0
OG0026382,0
OG0026383,0
OG0006962,XP_014015902.1
OG0006962,XP_014027161.1
OG0006963,NP_001139989.2
OG0006963,XP_014027180.1
OG0016442,NP_001167034.1
OG0022861,XP_014025389.1
OG0022860,XP_014025487.1
OG0022863,XP_014025394.1
OG0006961,XP_014015908.1
OG0006961,XP_014027159.1
OG0022865,XP_014025293.1
OG0022864,XP_014025397.1
OG0022867,XP_014025231.1
OG0022866,0
OG0022869,XP_014025138.1
OG0006966,NP_001134562.1
OG0006966,XP_014027210.1
OG0006967,XP_014016550.1
OG0006967,XP_014027215.1
OG0006964,XP_014015866.1
OG0006964,XP_014027203.1
OG0006965,XP_014015849.1
OG0006965,XP_014027207.1
OG0023400,XP_014004717.1
OG0023400,XP_014004778.1
OG0023401,0
OG0023402,XP_013981674.1
OG0023403,XP_013981763.1
OG0023404,XP_014038995.1
OG0023405,XP_014020404.1
OG0023405,XP_014056183.1
OG0023406,0
OG0023407,XP_014021407.1
OG0023408,0
OG0023409,XP_013982575.1
OG0003525,XP_014015594.1
OG0003525,XP_014027464.1
OG0003524,NP_001133738.1
OG0003524,XP_014027462.1
OG0004759,XP_014055130.1
OG0004759,XP_014067773.1
OG0004758,XP_014055129.1
OG0004758,XP_014067777.1
OG0003529,XP_014015577.1
OG0003529,XP_014027486.1
OG0015368,XP_014028733.1
OG0015369,NP_001133796.1
OG0003528,NP_001133926.1
OG0003528,XP_014027478.1
OG0015364,XP_014019493.1
OG0015365,XP_014019492.1
OG0015366,XP_014028752.1
OG0015367,XP_014028753.1
OG0015360,NP_001133024.1
OG0004755,XP_014055115.1
OG0004755,XP_014067782.1
OG0015362,NP_001133022.1
OG0015363,NP_001133127.1
OG0017731,XP_014055542.1
OG0018502,XP_013994777.1
OG0018501,XP_014045014.1
OG0004754,XP_014055113.1
OG0004754,XP_014067784.1
OG0018507,XP_014044805.1
OG0018506,XP_014044864.1
OG0017737,XP_013985891.1
OG0017737,XP_014038181.1
OG0017736,XP_014032476.1
OG0017739,XP_014032301.1
OG0017738,XP_013985907.1
OG0018509,NP_001167216.1
OG0018508,NP_001167263.1
OG0004752,XP_014055106.1
OG0004752,XP_014067791.1
OG0004751,XP_014009441.1
OG0004751,XP_014058109.1
OG0004750,XP_014009459.1
OG0004750,XP_014058177.1
OG0025125,XP_014046608.1
OG0025124,XP_014004500.1
OG0025127,0
OG0025126,0
OG0025121,0
OG0025120,0
OG0025123,0
OG0025122,0
OG0025129,0
OG0025128,0
OG0017887,XP_014009889.1
OG0017886,NP_001167302.1
OG0017885,XP_014009896.1
OG0017884,XP_014009904.1
OG0017883,XP_014009909.1
OG0017882,XP_014009911.1
OG0017881,XP_014009801.1
OG0017880,XP_014009799.1
OG0024830,XP_014043201.1
OG0024830,XP_014045440.1
OG0024830,XP_014046932.1
OG0024831,0
OG0024832,XP_014041728.1
OG0024832,XP_014044093.1
OG0024832,XP_014044211.1
OG0024833,XP_014039896.1
OG0024833,XP_014057952.1
OG0024834,XP_014040026.1
OG0024834,XP_014041865.1
OG0024835,XP_014006504.1
OG0024835,XP_014008225.1
OG0024835,XP_014041532.1
OG0017889,XP_014010072.1
OG0017888,XP_014010089.1
OG0017933,XP_014067852.1
OG0017932,XP_014038098.1
OG0017931,NP_001140071.1
OG0018746,XP_014024379.1
OG0018741,XP_013978724.1
OG0017936,XP_014067812.1
OG0017935,XP_014055061.1
OG0017934,XP_014055060.1
OG0019672,XP_014011210.1
OG0014281,XP_014057551.1
OG0019670,XP_014009119.1
OG0019670,XP_014062841.1
OG0019671,XP_014011137.1
OG0014284,XP_014005974.1
OG0014284,XP_014057632.1
OG0019677,XP_013999198.1
OG0019677,XP_014061597.1
OG0019674,XP_014062154.1
OG0019675,NP_001133807.1
OG0014288,XP_014025906.1
OG0014289,XP_014025945.1
OG0014289,XP_014042654.1
OG0019678,XP_013999202.1
OG0019679,XP_013999191.1
OG0019679,XP_013999235.1
OG0001974,XP_014017718.1
OG0001974,XP_014056290.1
OG0001975,XP_014017740.1
OG0001975,XP_014056292.1
OG0001976,XP_014017814.1
OG0001976,XP_014056293.1
OG0001977,NP_001133871.1
OG0001977,XP_014017845.1
OG0001970,XP_014017529.1
OG0001970,XP_014056277.1
OG0001971,XP_014017597.1
OG0001971,XP_014056283.1
OG0001972,XP_014017610.1
OG0001972,XP_014056286.1
OG0001973,XP_014017750.1
OG0001973,XP_014056288.1
OG0001978,XP_014017873.1
OG0001978,XP_014056299.1
OG0001979,NP_001135357.1
OG0001979,XP_014017931.1
OG0021712,XP_013987012.1
OG0021713,XP_013986740.1
OG0021710,XP_013987040.1
OG0021711,XP_013987063.1
OG0021716,XP_013986414.1
OG0021716,XP_014030011.1
OG0021717,XP_014023416.1
OG0021714,XP_013986743.1
OG0021715,XP_013987001.1
OG0021718,XP_014012301.1
OG0021719,XP_014012104.1
OG0021719,XP_014012151.1
OG0027718,0
OG0027719,0
OG0027710,XP_014040511.1
OG0027711,XP_014028252.1
OG0027712,0
OG0027713,XP_014008967.1
OG0027714,XP_014061560.1
OG0027715,XP_014070933.1
OG0027716,0
OG0027717,0
OG0009897,XP_013999537.1
OG0009897,XP_014060338.1
OG0009896,XP_014045558.1
OG0009896,XP_014064177.1
OG0009895,XP_014009379.1
OG0009895,XP_014039489.1
OG0009895,XP_014041412.1
OG0009894,XP_013996510.1
OG0009894,XP_014009346.1
OG0009894,XP_014042554.1
OG0009894,XP_014043842.1
OG0009894,XP_014043955.1
OG0009893,XP_013999077.1
OG0009893,XP_014061768.1
OG0009892,XP_013979107.1
OG0009891,XP_013979106.1
OG0009891,XP_014024139.1
OG0009890,XP_013979040.1
OG0009890,XP_014024134.1
OG0006748,XP_013989450.1
OG0006748,XP_014021299.1
OG0006749,XP_013989437.1
OG0006749,XP_014021449.1
OG0006746,XP_013989524.1
OG0006746,XP_014021408.1
OG0006747,XP_013989445.1
OG0006747,XP_014021442.1
OG0006744,XP_014034228.1
OG0006744,XP_014041415.1
OG0006745,XP_013987066.1
OG0006745,XP_014021314.1
OG0006742,XP_014015350.1
OG0006742,XP_014037266.1
OG0006743,XP_014037326.1
OG0006743,XP_014041360.1
OG0006740,NP_001140132.1
OG0006740,XP_014036668.1
OG0006741,NP_001135126.1
OG0006741,XP_014015323.1
OG0027930,XP_014004607.1
OG0027931,0
OG0027932,0
OG0018503,XP_014044961.1
OG0027934,XP_014037972.1
OG0027935,XP_013997260.1
OG0027936,0
OG0027937,0
OG0018500,XP_013994786.1
OG0005501,XP_014004906.1
OG0005501,XP_014071474.1
OG0005500,NP_001117104.1
OG0005500,XP_014071479.1
OG0005503,XP_014005076.1
OG0005503,XP_014071456.1
OG0005502,XP_014005087.1
OG0005502,XP_014071465.1
OG0005505,XP_014005045.1
OG0005505,XP_014071438.1
OG0005504,NP_001167363.1
OG0005504,XP_014005047.1
OG0005507,XP_014004758.1
OG0005507,XP_014071622.1
OG0005506,XP_014005023.1
OG0005506,XP_014071403.1
OG0005509,NP_001133900.1
OG0005509,XP_014004751.1
OG0005508,XP_014004753.1
OG0005508,XP_014071625.1
OG0001211,XP_013989287.1
OG0001211,XP_014021525.1
OG0001210,XP_014003062.1
OG0001210,XP_014037367.1
OG0001210,XP_014039266.1
OG0001213,XP_014006400.1
OG0001213,XP_014006427.1
OG0001213,XP_014007995.1
OG0001213,XP_014008090.1
OG0001213,XP_014039559.1
OG0001213,XP_014041637.1
OG0001213,XP_014041752.1
OG0001213,XP_014042365.1
OG0001212,XP_014005825.1
OG0001212,XP_014019220.1
OG0001212,XP_014028327.1
OG0001215,XP_014020218.1
OG0001215,XP_014029629.1
OG0001214,XP_014020624.1
OG0001214,XP_014029301.1
OG0001217,XP_014005492.1
OG0001217,XP_014006969.1
OG0001216,XP_013998311.1
OG0001216,XP_014033958.1
OG0001216,XP_014039272.1
OG0001219,NP_001117188.1
OG0001219,XP_014058837.1
OG0001218,XP_013979141.1
OG0001218,XP_014005365.1
OG0001218,XP_014039144.1
OG0001218,XP_014039579.1
OG0004454,XP_013997092.1
OG0004454,XP_014032686.1
OG0004455,XP_013996981.1
OG0004455,XP_014032688.1
OG0004456,XP_013997663.1
OG0004456,XP_014032689.1
OG0004457,XP_013997101.1
OG0004457,XP_014032691.1
OG0004450,XP_013997083.1
OG0004450,XP_014032674.1
OG0004451,XP_013997084.1
OG0004451,XP_014032677.1
OG0004452,XP_014054366.1
OG0004452,XP_014068345.1
OG0004453,XP_013997088.1
OG0004453,XP_014032680.1
OG0004458,XP_013997095.1
OG0004458,XP_014032695.1
OG0004459,XP_014047788.1
OG0004459,XP_014066510.1
OG0007907,XP_013982685.1
OG0007907,XP_014031477.1
OG0007906,NP_001167078.1
OG0007905,XP_013986847.1
OG0007905,XP_014027538.1
OG0007904,XP_013984416.1
OG0007904,XP_014031361.1
OG0007903,XP_013982557.1
OG0007903,XP_014031335.1
OG0007902,NP_001134491.1
OG0007902,XP_013982553.1
OG0007901,XP_013982543.1
OG0007901,XP_014031188.1
OG0007900,XP_013982536.1
OG0007900,XP_014031191.1
OG0007909,XP_013986824.1
OG0007909,XP_014027714.1
OG0007908,XP_013982673.1
OG0007908,XP_014031459.1
OG0025820,XP_014043044.1
OG0025820,XP_014058464.1
OG0025821,XP_014054480.1
OG0025821,XP_014068354.1
OG0025822,XP_013985785.1
OG0025822,XP_014038363.1
OG0025823,XP_014032216.1
OG0025824,XP_014056448.1
OG0025825,XP_014057750.1
OG0025826,XP_014031884.1
OG0025826,XP_014040328.1
OG0025827,XP_014004922.1
OG0025828,XP_014045504.1
OG0025828,XP_014045591.1
OG0025829,0
OG0018268,XP_014045739.1
OG0018269,XP_014045730.1
OG0018262,NP_001167348.1
OG0018263,XP_014019148.1
OG0018260,XP_014019154.1
OG0018260,XP_014019158.1
OG0018261,0
OG0018266,XP_013995170.1
OG0018267,XP_014045741.1
OG0018264,XP_014045639.1
OG0018265,NP_001134350.1
OG0003103,XP_013989213.1
OG0003103,XP_014021638.1
OG0003102,XP_013989215.1
OG0003102,XP_014021643.1
OG0003101,XP_013989218.1
OG0003101,XP_014021644.1
OG0003100,XP_013989190.1
OG0003100,XP_014021652.1
OG0003107,XP_013989167.1
OG0003107,XP_014021723.1
OG0003106,XP_013989205.1
OG0003106,XP_014021631.1
OG0003105,XP_013989206.1
OG0003105,XP_014021637.1
OG0003104,XP_013989210.1
OG0003104,XP_014021321.1
OG0011188,NP_001135362.1
OG0003109,XP_013989162.1
OG0003109,XP_014021728.1
OG0003108,XP_013989164.1
OG0003108,XP_014021720.1
OG0011189,XP_014039784.1
OG0011184,NP_001133791.1
OG0011184,XP_014041690.1
OG0011185,XP_014042412.1
OG0011185,XP_014042565.1
OG0028034,0
OG0028035,0
OG0028036,XP_014039157.1
OG0028037,NP_001134331.1
OG0028030,XP_014038853.1
OG0028031,XP_014064969.1
OG0028032,0
OG0028033,XP_014042476.1
OG0028038,0
OG0028039,XP_014042228.1
OG0013249,XP_014022711.1
OG0013248,XP_013988057.1
OG0013245,XP_013984693.1
OG0013245,XP_014051776.1
OG0013244,XP_014002389.1
OG0013244,XP_014022671.1
OG0013247,XP_013988062.1
OG0013247,XP_014022676.1
OG0013246,XP_013988063.1
OG0013246,XP_014022670.1
OG0013241,XP_013984736.1
OG0013241,XP_014051977.1
OG0013240,XP_014022463.1
OG0013243,XP_013988074.1
OG0013242,XP_014022810.1
OG0002272,XP_013980198.1
OG0002272,XP_014025620.1
OG0002273,XP_013980200.1
OG0002273,XP_014025618.1
OG0002270,XP_013980191.1
OG0002270,XP_014025633.1
OG0002271,NP_001161991.1
OG0002271,XP_014025621.1
OG0002276,XP_014051047.1
OG0002276,XP_014064597.1
