Salar,Ohno_annot_binary
XP_014049886.1,0
XP_014049889.1,0
XP_014049890.1,0
XP_014049891.1,0
XP_014049893.1,0
XP_014049895.1,0
XP_014049897.1,0
XP_014049898.1,0
XP_014049899.1,0
XP_014049900.1,0
XP_014049901.1,0
XP_014049902.1,0
XP_014049903.1,0
XP_014049905.1,0
XP_014049906.1,0
XP_014049907.1,0
XP_014049908.1,0
XP_014049910.1,0
XP_014049911.1,0
XP_014049912.1,0
XP_014049913.1,0
XP_014049914.1,0
XP_014049915.1,0
XP_014049917.1,0
XP_014049919.1,0
XP_014049920.1,0
XP_014049922.1,0
XP_014049924.1,0
XP_014049925.1,0
XP_014049927.1,0
XP_014049928.1,0
XP_014049929.1,0
XP_014049930.1,0
XP_014049932.1,0
XP_014049933.1,0
XP_014049934.1,0
XP_014049935.1,0
XP_014049936.1,0
XP_014049937.1,1
XP_014049938.1,0
XP_014049939.1,0
XP_014049940.1,0
XP_014049942.1,0
XP_014049943.1,0
XP_014049945.1,0
XP_014049946.1,0
XP_014049947.1,0
XP_014049948.1,1
XP_014049949.1,0
XP_014049953.1,0
XP_014049954.1,0
XP_014049955.1,0
XP_014049956.1,0
XP_014049957.1,0
XP_014049959.1,1
XP_014049960.1,0
XP_014049961.1,0
XP_014049962.1,0
XP_014049964.1,0
XP_014049965.1,0
XP_014049966.1,0
XP_014049967.1,0
XP_014049968.1,0
XP_014049969.1,0
XP_014049970.1,0
XP_014049971.1,0
XP_014049972.1,0
XP_014049973.1,0
XP_014049974.1,0
XP_014049976.1,0
XP_014049977.1,0
XP_014049978.1,0
XP_014049979.1,0
XP_014049982.1,0
XP_014049985.1,0
XP_014049986.1,0
XP_014049988.1,0
XP_014049990.1,0
XP_014049991.1,0
XP_014049994.1,0
XP_014049997.1,0
XP_014049999.1,0
XP_014050000.1,0
XP_014050001.1,0
XP_014050002.1,0
XP_014050004.1,0
XP_014050008.1,0
XP_014050009.1,0
XP_014050012.1,0
XP_014050013.1,0
XP_014050014.1,0
XP_014050015.1,0
XP_014050016.1,0
XP_014050017.1,0
XP_014050018.1,1
XP_014050019.1,0
XP_014050021.1,0
XP_014050022.1,0
XP_014050023.1,0
XP_014050026.1,0
XP_014050027.1,0
XP_014050029.1,0
XP_014050033.1,0
XP_014050034.1,0
XP_014050035.1,0
XP_014050036.1,0
XP_014050037.1,0
XP_014050042.1,0
XP_014050047.1,0
XP_014050048.1,0
XP_014050052.1,1
XP_014050053.1,0
XP_014050054.1,0
XP_014050055.1,0
XP_014050056.1,0
XP_014050058.1,0
XP_014050059.1,0
XP_014050060.1,0
XP_014050061.1,0
XP_014050064.1,0
XP_014050065.1,0
XP_014050066.1,0
XP_014050068.1,0
XP_014050069.1,0
XP_014050070.1,0
XP_014050071.1,0
XP_014050072.1,0
XP_014050075.1,0
XP_014050076.1,0
XP_014050077.1,0
XP_014050078.1,0
XP_014050079.1,0
XP_014050080.1,0
XP_014050081.1,0
XP_014050083.1,1
XP_014050084.1,0
XP_014050086.1,0
XP_014050090.1,0
XP_014050091.1,0
XP_014050092.1,0
XP_014050096.1,0
XP_014050097.1,0
XP_014050098.1,0
XP_014050099.1,0
XP_014050100.1,0
XP_014050101.1,0
XP_014050103.1,0
XP_014050104.1,0
XP_014050105.1,0
XP_014050106.1,0
XP_014050108.1,0
XP_014050109.1,0
XP_014050110.1,0
XP_014050111.1,0
XP_014050112.1,0
XP_014050113.1,0
XP_014050114.1,0
XP_014050115.1,0
XP_014050116.1,0
XP_014050118.1,0
XP_014050124.1,0
XP_014050131.1,0
XP_014050132.1,0
XP_014050135.1,0
XP_014050139.1,0
XP_014050140.1,0
XP_014050141.1,0
XP_014050143.1,0
XP_014050149.1,0
XP_014050152.1,0
XP_014050156.1,0
XP_014050158.1,0
XP_014050159.1,0
XP_014050160.1,0
XP_014050162.1,0
XP_014050164.1,0
XP_014050165.1,0
XP_014050166.1,0
XP_014050167.1,0
XP_014050168.1,0
XP_014050169.1,1
XP_014050170.1,0
XP_014050171.1,0
XP_014050173.1,0
XP_014050174.1,0
XP_014050180.1,0
XP_014050182.1,1
XP_014050184.1,0
XP_014050187.1,0
XP_014050188.1,0
XP_014050192.1,0
XP_014050195.1,0
XP_014050198.1,0
XP_014050199.1,0
XP_014050201.1,0
XP_014050202.1,0
XP_014050204.1,0
XP_014050206.1,0
XP_014050208.1,0
XP_014050213.1,0
XP_014050214.1,0
XP_014050215.1,0
XP_014050216.1,0
XP_014050217.1,0
XP_014050219.1,0
XP_014050220.1,0
XP_014050224.1,0
XP_014050226.1,0
XP_014050228.1,0
XP_014050232.1,0
XP_014050233.1,0
XP_014050238.1,0
XP_014050239.1,0
XP_014050241.1,0
XP_014050242.1,0
XP_014050243.1,0
XP_014050244.1,0
XP_014050245.1,0
XP_014050246.1,0
XP_014050254.1,0
XP_014050256.1,0
XP_014050257.1,0
XP_014050260.1,0
XP_014050262.1,0
XP_014050263.1,0
XP_014050265.1,0
XP_014050266.1,0
XP_014050267.1,0
XP_014050268.1,0
XP_014050269.1,0
XP_014050270.1,0
XP_014050271.1,0
XP_014050273.1,0
XP_014050276.1,0
XP_014050277.1,0
XP_014050278.1,0
XP_014050279.1,0
XP_014050281.1,0
XP_014050284.1,0
XP_014050285.1,0
XP_014050286.1,0
XP_014050287.1,0
XP_014050288.1,0
XP_014050290.1,0
XP_014050291.1,0
XP_014050292.1,0
XP_014050293.1,0
XP_014050294.1,0
XP_014050295.1,0
XP_014050298.1,0
XP_014050300.1,0
XP_014050301.1,0
XP_014050302.1,0
XP_014050304.1,0
XP_014050305.1,0
XP_014050306.1,0
XP_014050311.1,1
XP_014050312.1,0
XP_014050313.1,0
XP_014050318.1,0
XP_014050320.1,0
XP_014050321.1,0
XP_014050322.1,0
XP_014050323.1,0
XP_014050324.1,0
XP_014050327.1,0
XP_014050331.1,0
XP_014050332.1,0
XP_014050335.1,0
XP_014050336.1,0
XP_014050338.1,0
XP_014050341.1,1
XP_014050342.1,0
XP_014050343.1,0
XP_014050344.1,0
XP_014050345.1,0
XP_014050346.1,0
XP_014050347.1,0
XP_014050351.1,1
XP_014050354.1,0
XP_014050356.1,0
XP_014050357.1,0
XP_014050360.1,0
XP_014050362.1,0
XP_014050365.1,0
XP_014050371.1,0
XP_014050372.1,0
XP_014050375.1,0
XP_014050376.1,0
XP_014050382.1,0
XP_014050386.1,0
XP_014050389.1,0
XP_014050390.1,0
XP_014050391.1,0
XP_014050392.1,0
XP_014050393.1,0
XP_014050394.1,0
XP_014050395.1,0
XP_014050396.1,0
XP_014050397.1,0
XP_014050398.1,0
XP_014050400.1,0
XP_014050402.1,0
XP_014050403.1,0
XP_014050404.1,0
XP_014050417.1,0
XP_014050419.1,0
XP_014050422.1,0
XP_014050424.1,0
XP_014050426.1,0
XP_014050427.1,0
XP_014050429.1,0
XP_014050432.1,0
XP_014050434.1,0
XP_014050435.1,0
XP_014050436.1,0
XP_014050437.1,0
XP_014050438.1,0
XP_014050440.1,0
XP_014050441.1,0
XP_014050442.1,0
XP_014050443.1,0
XP_014050445.1,0
XP_014050446.1,0
XP_014050447.1,0
XP_014050448.1,0
XP_014050449.1,1
XP_014050454.1,0
XP_014050455.1,0
XP_014050456.1,0
XP_014050457.1,1
XP_014050458.1,0
XP_014050461.1,0
XP_014050462.1,0
XP_014050463.1,0
XP_014050465.1,0
XP_014050466.1,0
XP_014050469.1,0
XP_014050472.1,0
XP_014050473.1,0
XP_014050476.1,1
XP_014050477.1,0
XP_014050482.1,0
XP_014050488.1,1
XP_014050490.1,0
XP_014050491.1,0
XP_014050495.1,0
XP_014050498.1,0
XP_014050503.1,0
XP_014050504.1,0
XP_014050509.1,0
XP_014050510.1,1
XP_014050512.1,0
XP_014050513.1,0
XP_014050514.1,0
XP_014050515.1,0
XP_014050516.1,0
XP_014050519.1,0
XP_014050520.1,0
XP_014050521.1,0
XP_014050522.1,0
XP_014050527.1,0
XP_014050528.1,0
XP_014050530.1,0
XP_014050532.1,0
XP_014050535.1,0
XP_014050538.1,0
XP_014050539.1,0
XP_014050542.1,0
XP_014050543.1,0
XP_014050544.1,0
XP_014050546.1,0
XP_014050547.1,0
XP_014050550.1,0
XP_014050551.1,0
XP_014050552.1,0
XP_014050553.1,0
XP_014050555.1,0
XP_014050557.1,0
XP_014050561.1,0
XP_014050565.1,0
XP_014050573.1,0
XP_014050574.1,0
XP_014050575.1,0
XP_014050576.1,0
XP_014050587.1,0
XP_014050589.1,0
XP_014050596.1,0
XP_014050598.1,0
XP_014050605.1,0
XP_014050606.1,0
XP_014050609.1,0
XP_014050611.1,0
XP_014050612.1,0
XP_014050621.1,0
XP_014050622.1,0
XP_014050629.1,0
XP_014050633.1,0
XP_014050635.1,0
XP_014050636.1,0
XP_014050637.1,0
XP_014050640.1,0
XP_014050643.1,0
XP_014050644.1,0
XP_014050645.1,0
XP_014050648.1,0
XP_014050652.1,0
XP_014050653.1,0
XP_014050662.1,0
XP_014050667.1,0
XP_014050669.1,0
XP_014050673.1,0
XP_014050675.1,0
XP_014050676.1,0
XP_014050677.1,0
XP_014050679.1,0
XP_014050680.1,0
XP_014050681.1,0
XP_014050682.1,0
XP_014050685.1,0
XP_014050686.1,0
XP_014050689.1,0
XP_014050690.1,0
XP_014050691.1,0
XP_014050704.1,0
XP_014050705.1,0
XP_014050706.1,0
XP_014050707.1,0
XP_014050708.1,0
XP_014050710.1,0
XP_014050711.1,0
XP_014050717.1,1
XP_014050720.1,0
XP_014050721.1,1
XP_014050728.1,1
XP_014050730.1,0
XP_014050734.1,0
XP_014050735.1,0
XP_014050736.1,0
XP_014050739.1,1
XP_014050740.1,0
XP_014050741.1,1
XP_014050742.1,0
XP_014050743.1,0
XP_014050745.1,0
XP_014050746.1,0
XP_014050747.1,0
XP_014050748.1,0
XP_014050749.1,0
XP_014050752.1,0
XP_014050760.1,0
XP_014050761.1,1
XP_014050765.1,0
XP_014050769.1,0
XP_014050771.1,0
XP_014050776.1,1
XP_014050777.1,1
XP_014050779.1,0
XP_014050780.1,1
XP_014050785.1,1
XP_014050787.1,0
XP_014050789.1,1
XP_014050792.1,0
XP_014050793.1,0
XP_014050796.1,0
XP_014050804.1,0
XP_014050805.1,0
XP_014050808.1,0
XP_014050812.1,0
XP_014050813.1,0
XP_014050814.1,0
XP_014050815.1,0
XP_014050820.1,0
XP_014050822.1,0
XP_014050825.1,0
XP_014050828.1,0
XP_014050833.1,0
XP_014050835.1,0
XP_014050836.1,0
XP_014050841.1,0
XP_014050844.1,0
XP_014050845.1,0
XP_014050846.1,0
XP_014050851.1,0
XP_014050852.1,0
XP_014050856.1,0
XP_014050857.1,0
XP_014050861.1,1
XP_014050862.1,1
XP_014050863.1,0
XP_014050864.1,0
XP_014050865.1,0
XP_014050866.1,0
XP_014050869.1,0
XP_014050871.1,0
XP_014050872.1,0
XP_014050880.1,1
XP_014050884.1,0
XP_014050885.1,0
XP_014050886.1,0
XP_014050887.1,0
XP_014050890.1,0
XP_014050893.1,0
XP_014050896.1,0
XP_014050897.1,0
XP_014050898.1,0
XP_014050899.1,0
XP_014050902.1,1
XP_014050904.1,1
XP_014050905.1,1
XP_014050908.1,0
XP_014050911.1,0
XP_014050915.1,0
XP_014050918.1,0
XP_014050919.1,0
XP_014050926.1,0
XP_014050933.1,0
XP_014050940.1,0
XP_014050947.1,0
XP_014050948.1,0
XP_014050949.1,0
XP_014050952.1,0
XP_014050953.1,0
XP_014050955.1,1
XP_014050959.1,0
XP_014050960.1,0
XP_014050967.1,0
XP_014050968.1,0
XP_014050969.1,0
XP_014050971.1,0
XP_014050972.1,0
XP_014050975.1,0
XP_014050977.1,0
XP_014050978.1,0
XP_014050982.1,1
XP_014050983.1,1
XP_014050984.1,0
XP_014050986.1,0
XP_014050987.1,0
XP_014050988.1,0
XP_014050989.1,0
XP_014050992.1,1
XP_014050993.1,0
XP_014050996.1,1
XP_014051000.1,0
XP_014051004.1,0
XP_014051008.1,0
XP_014051010.1,0
XP_014051013.1,1
XP_014051014.1,0
XP_014051016.1,0
XP_014051018.1,0
XP_014051019.1,1
XP_014051020.1,0
XP_014051022.1,0
XP_014051024.1,0
XP_014051027.1,1
XP_014051029.1,0
XP_014051032.1,1
XP_014051033.1,1
XP_014051035.1,0
XP_014051038.1,0
XP_014051040.1,0
XP_014051041.1,1
XP_014051044.1,0
XP_014051047.1,1
XP_014051053.1,0
XP_014051055.1,0
XP_014051057.1,0
XP_014051059.1,0
XP_014051063.1,1
XP_014051064.1,0
XP_014051065.1,0
XP_014051066.1,0
XP_014051067.1,1
XP_014051069.1,1
XP_014051070.1,0
XP_014051071.1,0
XP_014051073.1,0
XP_014051075.1,0
XP_014051076.1,0
XP_014051077.1,1
XP_014051078.1,0
XP_014051081.1,1
XP_014051082.1,1
XP_014051084.1,0
XP_014051086.1,1
XP_014051087.1,0
XP_014051088.1,1
XP_014051090.1,0
XP_014051091.1,0
XP_014051101.1,0
XP_014051103.1,0
XP_014051105.1,0
XP_014051110.1,0
XP_014051111.1,0
XP_014051118.1,0
XP_014051119.1,0
XP_014051121.1,0
XP_014051125.1,1
XP_014051127.1,0
XP_014051129.1,0
XP_014051131.1,0
XP_014051137.1,0
XP_014051142.1,1
XP_014051143.1,0
XP_014051146.1,1
XP_014051147.1,0
XP_014051161.1,0
XP_014051162.1,0
XP_014051164.1,0
XP_014051171.1,0
XP_014051172.1,0
XP_014051173.1,0
XP_014051174.1,0
XP_014051175.1,0
XP_014051177.1,0
XP_014051179.1,0
XP_014051180.1,0
XP_014051181.1,0
XP_014051183.1,1
XP_014051184.1,0
XP_014051187.1,0
XP_014051188.1,0
XP_014051190.1,0
XP_014051192.1,1
XP_014051198.1,0
XP_014051200.1,0
XP_014051203.1,0
XP_014051207.1,0
XP_014051209.1,0
XP_014051210.1,0
XP_014051212.1,0
XP_014051213.1,0
XP_014051219.1,0
XP_014051220.1,0
XP_014051230.1,0
XP_014051236.1,0
XP_014051237.1,0
XP_014051238.1,0
XP_014051239.1,0
XP_014051242.1,0
XP_014051243.1,0
XP_014051244.1,0
XP_014051246.1,0
XP_014051254.1,0
XP_014051255.1,0
XP_014051256.1,0
XP_014051258.1,0
XP_014051259.1,1
XP_014051261.1,0
XP_014051262.1,0
XP_014051264.1,0
XP_014051267.1,0
XP_014051268.1,0
XP_014051271.1,0
XP_014051284.1,0
XP_014051287.1,0
XP_014051289.1,0
XP_014051290.1,0
XP_014051291.1,0
XP_014051292.1,0
XP_014051293.1,0
XP_014051294.1,0
XP_014051296.1,0
XP_014051297.1,0
XP_014051300.1,0
XP_014051303.1,0
XP_014051306.1,0
XP_014051308.1,0
XP_014051309.1,1
XP_014051310.1,1
XP_014051311.1,0
XP_014051312.1,0
XP_014051314.1,0
XP_014051315.1,1
XP_014051332.1,0
XP_014051337.1,0
XP_014051343.1,0
XP_014051346.1,1
XP_014051349.1,0
XP_014051350.1,0
XP_014051351.1,0
XP_014051352.1,0
XP_014051353.1,0
XP_014051354.1,0
XP_014051356.1,0
XP_014051359.1,0
XP_014051360.1,0
XP_014051363.1,0
XP_014051364.1,0
XP_014051367.1,0
XP_014051368.1,0
XP_014051370.1,0
XP_014051372.1,0
XP_014051373.1,0
XP_014051375.1,0
XP_014051379.1,0
XP_014051381.1,0
XP_014051383.1,0
XP_014051384.1,1
XP_014051392.1,0
XP_014051393.1,0
XP_014051397.1,1
XP_014051400.1,0
XP_014051404.1,1
XP_014051405.1,1
XP_014051406.1,0
XP_014051410.1,0
XP_014051413.1,1
XP_014051414.1,0
XP_014051415.1,0
XP_014051416.1,0
XP_014051419.1,0
XP_014051425.1,0
XP_014051426.1,0
XP_014051428.1,1
XP_014051429.1,0
XP_014051430.1,0
XP_014051431.1,0
XP_014051435.1,0
XP_014051436.1,0
XP_014051437.1,0
XP_014051438.1,0
XP_014051439.1,0
XP_014051440.1,0
XP_014051443.1,1
XP_014051446.1,0
XP_014051447.1,0
XP_014051454.1,0
XP_014051461.1,0
XP_014051462.1,0
XP_014051463.1,0
XP_014051467.1,0
XP_014051472.1,1
XP_014051473.1,1
XP_014051476.1,0
XP_014051480.1,0
XP_014051481.1,0
XP_014051483.1,0
XP_014051484.1,0
XP_014051485.1,0
XP_014051486.1,0
XP_014051488.1,0
XP_014051492.1,1
XP_014051494.1,0
XP_014051495.1,1
XP_014051497.1,0
XP_014051498.1,0
XP_014051499.1,0
XP_014051500.1,1
XP_014051503.1,0
XP_014051507.1,0
XP_014051518.1,0
XP_014051519.1,0
XP_014051520.1,1
XP_014051521.1,0
XP_014051522.1,0
XP_014051535.1,0
XP_014051536.1,1
XP_014051537.1,0
XP_014051538.1,0
XP_014051540.1,1
XP_014051541.1,1
XP_014051544.1,0
XP_014051545.1,0
XP_014051546.1,0
XP_014051547.1,0
XP_014051550.1,1
XP_014051551.1,1
XP_014051553.1,0
XP_014051563.1,0
XP_014051565.1,0
XP_014051572.1,0
XP_014051573.1,0
XP_014051574.1,0
XP_014051578.1,0
XP_014051579.1,1
XP_014051580.1,0
XP_014051581.1,0
XP_014051582.1,1
XP_014051585.1,0
XP_014051589.1,1
XP_014051591.1,0
XP_014051593.1,0
XP_014051594.1,0
XP_014051595.1,1
XP_014051596.1,0
XP_014051598.1,0
XP_014051600.1,1
XP_014051602.1,0
XP_014051605.1,0
XP_014051615.1,0
XP_014051618.1,0
XP_014051619.1,0
XP_014051622.1,0
XP_014051623.1,0
XP_014051629.1,1
XP_014051631.1,0
XP_014051636.1,0
XP_014051637.1,1
XP_014051642.1,1
XP_014051643.1,0
XP_014051644.1,0
XP_014051645.1,1
XP_014051646.1,0
XP_014051648.1,1
XP_014051652.1,1
XP_014051653.1,1
XP_014051656.1,0
XP_014051660.1,0
XP_014051661.1,0
XP_014051662.1,1
XP_014051663.1,0
XP_014051666.1,1
XP_014051667.1,0
XP_014051671.1,0
XP_014051673.1,0
XP_014051675.1,0
XP_014051677.1,1
XP_014051679.1,0
XP_014051682.1,1
XP_014051683.1,1
XP_014051684.1,0
XP_014051688.1,0
XP_014051691.1,0
XP_014051692.1,0
XP_014051698.1,0
XP_014051701.1,1
XP_014051703.1,0
XP_014051708.1,0
XP_014051709.1,0
XP_014051713.1,1
XP_014051714.1,0
XP_014051718.1,0
XP_014051725.1,0
XP_014051727.1,0
XP_014051729.1,1
XP_014051731.1,1
XP_014051744.1,0
XP_014051745.1,0
XP_014051747.1,0
XP_014051752.1,0
XP_014051756.1,0
XP_014051758.1,0
XP_014051759.1,0
XP_014051763.1,0
XP_014051765.1,0
XP_014051770.1,0
XP_014051774.1,0
XP_014051776.1,0
XP_014051778.1,0
XP_014051781.1,0
XP_014051784.1,0
XP_014051787.1,0
XP_014051794.1,0
XP_014051799.1,0
XP_014051801.1,0
XP_014051803.1,1
XP_014051804.1,0
XP_014051808.1,1
XP_014051809.1,1
XP_014051812.1,0
XP_014051817.1,0
XP_014051822.1,0
XP_014051823.1,0
XP_014051824.1,1
XP_014051832.1,1
XP_014051833.1,1
XP_014051834.1,0
XP_014051835.1,0
XP_014051844.1,0
XP_014051850.1,0
XP_014051852.1,0
XP_014051855.1,0
XP_014051858.1,1
XP_014051859.1,0
XP_014051865.1,1
XP_014051869.1,1
XP_014051870.1,0
XP_014051871.1,1
XP_014051876.1,1
XP_014051877.1,1
XP_014051879.1,0
XP_014051882.1,1
XP_014051884.1,0
XP_014051885.1,1
XP_014051886.1,0
XP_014051890.1,1
XP_014051891.1,0
XP_014051893.1,0
XP_014051894.1,0
XP_014051895.1,1
XP_014051896.1,1
XP_014051897.1,1
XP_014051902.1,1
XP_014051906.1,1
XP_014051907.1,1
XP_014051908.1,0
XP_014051909.1,0
XP_014051910.1,1
XP_014051911.1,0
XP_014051923.1,0
XP_014051926.1,0
XP_014051932.1,0
XP_014051933.1,0
XP_014051938.1,0
XP_014051939.1,0
XP_014051940.1,0
XP_014051942.1,1
XP_014051943.1,0
XP_014051944.1,1
XP_014051945.1,1
XP_014051946.1,0
XP_014051948.1,1
XP_014051950.1,1
XP_014051952.1,1
XP_014051954.1,1
XP_014051959.1,0
XP_014051964.1,1
XP_014051967.1,0
XP_014051968.1,0
XP_014051969.1,0
XP_014051972.1,0
XP_014051973.1,0
XP_014051974.1,0
XP_014051975.1,1
XP_014051976.1,0
XP_014051977.1,0
XP_014051982.1,0
XP_014051983.1,1
XP_014051984.1,0
XP_014051987.1,0
XP_014051988.1,1
XP_014051990.1,0
XP_014051992.1,1
XP_014051993.1,1
XP_014051997.1,0
XP_014052000.1,0
XP_014052004.1,1
XP_014052005.1,0
XP_014052007.1,1
XP_014052008.1,0
XP_014052014.1,0
XP_014052015.1,1
XP_014052028.1,0
XP_014052033.1,0
XP_014052036.1,0
XP_014052037.1,0
XP_014052038.1,0
XP_014052039.1,1
XP_014052040.1,1
XP_014052041.1,1
XP_014052045.1,0
XP_014052046.1,0
XP_014052048.1,0
XP_014052051.1,1
XP_014052052.1,0
XP_014052053.1,0
XP_014052055.1,0
XP_014052057.1,0
XP_014052058.1,0
XP_014052059.1,0
XP_014052060.1,0
XP_014052064.1,0
XP_014052065.1,0
XP_014052072.1,1
XP_014052080.1,0
XP_014052082.1,0
XP_014052083.1,0
XP_014052085.1,0
XP_014052086.1,0
XP_014052087.1,0
XP_014052088.1,0
XP_014052089.1,0
XP_014052090.1,1
XP_014052091.1,0
XP_014052094.1,0
XP_014052095.1,0
XP_014052096.1,0
XP_014052098.1,0
XP_014052099.1,0
XP_014052104.1,0
XP_014052111.1,1
XP_014052120.1,0
XP_014052123.1,0
XP_014052124.1,0
XP_014052125.1,1
XP_014052127.1,0
XP_014052128.1,0
XP_014052129.1,0
XP_014052130.1,0
XP_014052131.1,0
XP_014052133.1,0
XP_014052136.1,0
XP_014052137.1,1
XP_014052140.1,0
XP_014052149.1,1
XP_014052154.1,0
XP_014052159.1,1
XP_014052160.1,0
XP_014052161.1,0
XP_014052166.1,0
XP_014052167.1,1
XP_014052169.1,1
XP_014052181.1,0
XP_014052183.1,0
XP_014052184.1,1
XP_014052187.1,0
XP_014052189.1,0
XP_014052191.1,1
XP_014052203.1,1
XP_014052207.1,0
XP_014052209.1,0
XP_014052212.1,0
XP_014052214.1,0
XP_014052217.1,0
XP_014052219.1,0
XP_014052220.1,1
XP_014052224.1,0
XP_014052229.1,1
XP_014052230.1,0
XP_014052234.1,0
XP_014052257.1,0
XP_014052259.1,1
XP_014052260.1,1
XP_014052263.1,1
XP_014052267.1,0
XP_014052275.1,0
XP_014052279.1,0
XP_014052282.1,0
XP_014052285.1,0
XP_014052288.1,0
XP_014052292.1,1
XP_014052293.1,0
XP_014052294.1,0
XP_014052295.1,1
XP_014052296.1,0
XP_014052298.1,0
XP_014052299.1,1
XP_014052301.1,1
XP_014052302.1,1
XP_014052304.1,1
XP_014052305.1,0
XP_014052306.1,1
XP_014052309.1,0
XP_014052311.1,0
XP_014052313.1,0
XP_014052316.1,0
XP_014052319.1,0
XP_014052324.1,0
XP_014052326.1,1
XP_014052330.1,0
XP_014052331.1,0
XP_014052334.1,0
XP_014052335.1,0
XP_014052336.1,0
XP_014052343.1,1
XP_014052345.1,0
XP_014052346.1,1
XP_014052351.1,0
XP_014052352.1,0
XP_014052357.1,1
XP_014052358.1,0
XP_014052360.1,1
XP_014052364.1,0
XP_014052367.1,0
XP_014052369.1,0
XP_014052374.1,1
XP_014052375.1,0
XP_014052376.1,1
XP_014052380.1,0
XP_014052381.1,0
XP_014052382.1,0
XP_014052383.1,0
XP_014052385.1,0
XP_014052388.1,0
XP_014052389.1,0
XP_014052391.1,0
XP_014052394.1,1
XP_014052397.1,0
XP_014052398.1,0
XP_014052404.1,1
XP_014052406.1,1
XP_014052408.1,1
XP_014052410.1,0
XP_014052411.1,0
XP_014052413.1,0
XP_014052415.1,0
XP_014052416.1,0
XP_014052417.1,0
XP_014052418.1,1
XP_014052420.1,1
XP_014052421.1,1
XP_014052428.1,0
XP_014052431.1,1
XP_014052433.1,1
XP_014052435.1,1
XP_014052436.1,0
XP_014052437.1,1
XP_014052443.1,1
XP_014052448.1,0
XP_014052451.1,1
XP_014052457.1,0
XP_014052459.1,1
XP_014052469.1,1
XP_014052470.1,0
XP_014052476.1,0
XP_014052478.1,1
XP_014052489.1,1
XP_014052492.1,0
XP_014052493.1,0
XP_014052494.1,1
XP_014052495.1,1
XP_014052496.1,0
XP_014052502.1,0
XP_014052504.1,1
XP_014052510.1,0
XP_014052512.1,0
XP_014052515.1,0
XP_014052516.1,0
XP_014052517.1,0
XP_014052519.1,0
XP_014052520.1,0
XP_014052521.1,0
XP_014052522.1,0
XP_014052523.1,0
XP_014052529.1,0
XP_014052541.1,1
XP_014052544.1,1
XP_014052545.1,0
XP_014052551.1,0
XP_014052552.1,1
XP_014052554.1,0
XP_014052555.1,0
XP_014052562.1,0
XP_014052572.1,0
XP_014052573.1,1
XP_014052574.1,0
XP_014052576.1,1
XP_014052577.1,1
XP_014052580.1,0
XP_014052581.1,0
XP_014052583.1,0
XP_014052584.1,1
XP_014052588.1,0
XP_014052589.1,0
XP_014052590.1,1
XP_014052596.1,0
XP_014052597.1,1
XP_014052598.1,0
XP_014052599.1,0
XP_014052602.1,0
XP_014052609.1,0
XP_014052614.1,1
XP_014052616.1,1
XP_014052621.1,1
XP_014052626.1,0
XP_014052627.1,1
XP_014052633.1,0
XP_014052636.1,0
XP_014052637.1,1
XP_014052640.1,0
XP_014052641.1,0
XP_014052642.1,0
XP_014052643.1,1
XP_014052649.1,1
XP_014052651.1,1
XP_014052654.1,0
XP_014052656.1,0
XP_014052660.1,0
XP_014052661.1,0
XP_014052662.1,1
XP_014052663.1,1
XP_014052665.1,1
XP_014052668.1,1
XP_014052672.1,0
XP_014052676.1,1
XP_014052682.1,1
XP_014052684.1,0
XP_014052692.1,0
XP_014052693.1,1
XP_014052694.1,0
XP_014052701.1,0
XP_014052704.1,1
XP_014052705.1,1
XP_014052708.1,1
XP_014052713.1,1
XP_014052716.1,0
XP_014052718.1,0
XP_014052720.1,0
XP_014052722.1,0
XP_014052724.1,0
XP_014052725.1,0
XP_014052728.1,1
XP_014052731.1,0
XP_014052732.1,0
XP_014052735.1,1
XP_014052739.1,0
XP_014052740.1,1
XP_014052741.1,0
XP_014052745.1,0
XP_014052747.1,0
XP_014052749.1,0
XP_014052750.1,1
XP_014052752.1,0
XP_014052756.1,1
XP_014052761.1,0
XP_014052762.1,1
XP_014052763.1,0
XP_014052768.1,0
XP_014052770.1,1
XP_014052772.1,0
XP_014052781.1,1
XP_014052782.1,0
XP_014052793.1,0
XP_014052794.1,0
XP_014052799.1,0
XP_014052803.1,0
XP_014052811.1,1
XP_014052818.1,0
XP_014052819.1,0
XP_014052820.1,1
XP_014052821.1,1
XP_014052823.1,0
XP_014052829.1,1
XP_014052831.1,1
XP_014052833.1,1
XP_014052835.1,0
